ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Metodo_Pago_cat,Estado,Categoria,ID_Categoria,Precio_Unitario,Region,ID_Metodo,Metodo_Pago,ID_Ticket,Monto_Venta
2667,2024-09-16,315,26,2,5,Pendiente,Congelados,5,9.54,Buenos Aires,5,Transferencia,2835,19.08
2668,2024-03-01,117,19,5,1,Pendiente,Frutas y Verduras,4,6.54,NOA,1,Efectivo,1067,32.7
2670,2024-10-23,311,24,6,3,Completa,Congelados,5,13.54,Buenos Aires,3,Tarjeta de Débito,2797,81.24
2671,2024-06-27,36,24,1,5,Completa,Congelados,5,13.54,Buenos Aires,5,Transferencia,326,13.54
2672,2024-07-01,49,24,6,3,Completa,Congelados,5,13.54,Buenos Aires,3,Tarjeta de Débito,439,81.24
2673,2024-09-21,44,33,2,2,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,2,Tarjeta de Crédito,390,17.08
2674,2024-05-17,165,20,2,3,Completa,Frutas y Verduras,4,4.25,Buenos Aires,3,Tarjeta de Débito,1495,8.5
2675,2024-12-12,285,28,2,1,Completa,Bebidas,6,9.45,Patagonia,1,Efectivo,2574,18.9
2676,2024-07-20,83,25,2,4,Completa,Congelados,5,15.45,Buenos Aires,4,Mercado Pago,770,30.9
2677,2024-08-25,118,33,2,5,Completa,Galletitas y Snacks,7,8.54,Centro,5,Transferencia,1078,17.08
2678,2024-03-10,11,31,6,5,Pendiente,Galletitas y Snacks,7,5.24,Buenos Aires,5,Transferencia,85,31.44
2680,2024-02-06,155,18,2,4,Completa,Frutas y Verduras,4,7.25,Cuyo,4,Mercado Pago,1401,14.5
2681,2024-08-21,62,37,2,4,Completa,Conservas,8,3.65,NEA,4,Mercado Pago,571,7.3
2682,2024-09-25,8,17,5,4,Completa,Frutas y Verduras,4,6.54,Buenos Aires,4,Mercado Pago,67,32.7
2683,2024-03-26,14,28,1,2,Completa,Bebidas,6,9.45,Buenos Aires,2,Tarjeta de Crédito,119,9.45
2684,2024-10-10,282,35,5,2,Completa,Conservas,8,4.25,Centro,2,Tarjeta de Crédito,2545,21.25
2685,2024-06-12,40,38,2,4,Completa,Conservas,8,6.21,Cuyo,4,Mercado Pago,360,12.42
2686,2024-11-12,44,15,3,5,Completa,Panadería,3,3.51,Buenos Aires,5,Transferencia,391,10.53
2687,2024-02-13,73,29,4,5,Completa,Bebidas,6,11.54,Centro,5,Transferencia,670,46.16
2688,2024-08-28,74,15,2,5,Completa,Panadería,3,3.51,Patagonia,5,Transferencia,682,7.02
2689,2024-03-16,108,30,5,4,Completa,Bebidas,6,13.54,Patagonia,4,Mercado Pago,995,67.69999999999999
2690,2024-10-05,263,18,4,5,Completa,Frutas y Verduras,4,7.25,Buenos Aires,5,Transferencia,2375,29.0
2691,2024-06-13,72,20,4,4,Completa,Frutas y Verduras,4,4.25,Centro,4,Mercado Pago,664,17.0
2692,2024-08-11,1,13,2,1,Pendiente,Panadería,3,12.56,Patagonia,1,Efectivo,7,25.12
2693,2024-08-29,133,33,4,2,Pendiente,Galletitas y Snacks,7,8.54,Buenos Aires,2,Tarjeta de Crédito,1213,34.16
2694,2024-11-25,52,25,4,2,Completa,Congelados,5,15.45,Patagonia,2,Tarjeta de Crédito,469,61.8
2695,2024-07-24,58,31,1,5,Completa,Galletitas y Snacks,7,5.24,Buenos Aires,5,Transferencia,530,5.24
2697,2024-08-26,218,24,5,4,Completa,Congelados,5,13.54,Centro,4,Mercado Pago,1981,67.69999999999999
2698,2024-11-26,146,28,5,2,Completa,Bebidas,6,9.45,Cuyo,2,Tarjeta de Crédito,1321,47.25
2700,2024-06-14,39,21,6,3,Completa,Frutas y Verduras,4,3.25,Patagonia,3,Tarjeta de Débito,352,19.5
2701,2024-08-20,169,19,1,4,Completa,Frutas y Verduras,4,6.54,Centro,4,Mercado Pago,1541,6.54
2703,2024-02-11,255,29,3,1,Pendiente,Bebidas,6,11.54,Buenos Aires,1,Efectivo,2309,34.62
2704,2024-12-14,14,17,5,1,Completa,Frutas y Verduras,4,6.54,Buenos Aires,1,Efectivo,129,32.7
2705,2024-06-05,305,23,5,4,Completa,Congelados,5,8.23,Patagonia,4,Mercado Pago,2731,41.150000000000006
2706,2024-12-05,21,24,4,4,Pendiente,Congelados,5,13.54,Buenos Aires,4,Mercado Pago,186,54.16
2707,2024-09-26,244,23,1,5,Completa,Congelados,5,8.23,Buenos Aires,5,Transferencia,2210,8.23
2708,2024-09-12,233,29,5,3,Completa,Bebidas,6,11.54,Centro,3,Tarjeta de Débito,2115,57.699999999999996
2709,2024-02-13,304,12,2,1,Pendiente,Panadería,3,8.12,Cuyo,1,Efectivo,2721,16.24
2712,2024-05-21,303,30,5,1,Completa,Bebidas,6,13.54,Centro,1,Efectivo,2714,67.69999999999999
2713,2024-08-31,176,34,3,3,Completa,Galletitas y Snacks,7,5.45,NEA,3,Tarjeta de Débito,1608,16.35
2716,2024-04-09,162,15,4,3,Completa,Panadería,3,3.51,Patagonia,3,Tarjeta de Débito,1465,14.04
2718,2024-04-06,157,32,1,5,Completa,Galletitas y Snacks,7,6.25,Patagonia,5,Transferencia,1418,6.25
2719,2024-02-10,57,16,1,4,Completa,Panadería,3,15.23,Centro,4,Mercado Pago,516,15.23
2721,2024-06-29,29,20,2,4,Completa,Frutas y Verduras,4,4.25,NEA,4,Mercado Pago,261,8.5
2722,2024-08-21,145,33,1,2,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,2,Tarjeta de Crédito,1314,8.54
2726,2024-04-07,166,17,6,4,Completa,Frutas y Verduras,4,6.54,NEA,4,Mercado Pago,1507,39.24
2727,2024-07-09,167,17,1,3,Completa,Frutas y Verduras,4,6.54,Buenos Aires,3,Tarjeta de Débito,1517,6.54
2733,2024-10-27,27,30,6,1,Completa,Bebidas,6,13.54,Buenos Aires,1,Efectivo,248,81.24
2734,2024-12-21,116,22,5,4,Completa,Frutas y Verduras,4,4.21,Buenos Aires,4,Mercado Pago,1065,21.05
2735,2024-09-24,3,36,2,4,Pendiente,Conservas,8,3.25,Patagonia,4,Mercado Pago,20,6.5
2736,2024-07-23,133,35,4,3,Completa,Conservas,8,4.25,Buenos Aires,3,Tarjeta de Débito,1212,17.0
2737,2024-06-12,285,19,5,3,Completa,Frutas y Verduras,4,6.54,Patagonia,3,Tarjeta de Débito,2569,32.7
2738,2024-09-21,70,37,3,3,Completa,Conservas,8,3.65,Centro,3,Tarjeta de Débito,646,10.95
2741,2024-04-26,48,25,5,5,Completa,Congelados,5,15.45,Patagonia,5,Transferencia,428,77.25
2744,2024-09-10,301,36,3,4,Completa,Conservas,8,3.25,Cuyo,4,Mercado Pago,2702,9.75
2747,2024-12-24,54,24,1,1,Completa,Congelados,5,13.54,Buenos Aires,1,Efectivo,489,13.54
2748,2024-08-10,169,27,2,1,Completa,Bebidas,6,6.21,Centro,1,Efectivo,1540,12.42
2749,2024-07-23,248,18,2,1,Completa,Frutas y Verduras,4,7.25,Centro,1,Efectivo,2249,14.5
2750,2024-06-21,3,22,4,1,Completa,Frutas y Verduras,4,4.21,Patagonia,1,Efectivo,19,16.84
2752,2024-02-04,125,35,3,4,Completa,Conservas,8,4.25,Patagonia,4,Mercado Pago,1141,12.75
2754,2024-11-29,95,26,2,4,Completa,Congelados,5,9.54,Buenos Aires,4,Mercado Pago,881,19.08
2755,2024-02-01,27,18,4,4,Completa,Frutas y Verduras,4,7.25,Buenos Aires,4,Mercado Pago,241,29.0
2756,2024-12-11,207,15,2,2,Completa,Panadería,3,3.51,Buenos Aires,2,Tarjeta de Crédito,1882,7.02
2757,2024-10-01,35,27,5,4,Completa,Bebidas,6,6.21,NOA,4,Mercado Pago,320,31.05
2758,2024-04-10,273,23,2,4,Completa,Congelados,5,8.23,Cuyo,4,Mercado Pago,2460,16.46
2759,2024-11-10,170,15,3,1,Completa,Panadería,3,3.51,Centro,1,Efectivo,1551,10.53
2760,2024-07-26,159,16,5,4,Completa,Panadería,3,15.23,NEA,4,Mercado Pago,1444,76.15
2761,2024-05-29,87,26,2,3,Completa,Congelados,5,9.54,Patagonia,3,Tarjeta de Débito,804,19.08
2762,2024-08-14,145,27,4,2,Completa,Bebidas,6,6.21,Buenos Aires,2,Tarjeta de Crédito,1313,24.84
2763,2024-02-14,273,21,5,5,Completa,Frutas y Verduras,4,3.25,Cuyo,5,Transferencia,2456,16.25
2765,2024-09-29,183,21,5,4,Completa,Frutas y Verduras,4,3.25,Patagonia,4,Mercado Pago,1668,16.25
2766,2024-06-30,185,37,1,1,Completa,Conservas,8,3.65,Centro,1,Efectivo,1689,3.65
2767,2024-06-14,245,29,5,5,Completa,Bebidas,6,11.54,NEA,5,Transferencia,2218,57.699999999999996
2768,2024-07-12,307,13,1,3,Completa,Panadería,3,12.56,Cuyo,3,Tarjeta de Débito,2754,12.56
2769,2024-03-09,33,24,6,3,Completa,Congelados,5,13.54,NEA,3,Tarjeta de Débito,296,81.24
2770,2024-02-08,295,34,4,2,Completa,Galletitas y Snacks,7,5.45,Cuyo,2,Tarjeta de Crédito,2650,21.8
2772,2024-09-29,56,33,3,5,Pendiente,Galletitas y Snacks,7,8.54,Centro,5,Transferencia,512,25.619999999999997
2773,2024-08-05,248,31,4,3,Completa,Galletitas y Snacks,7,5.24,Centro,3,Tarjeta de Débito,2250,20.96
2776,2024-10-10,10,33,3,3,Pendiente,Galletitas y Snacks,7,8.54,Buenos Aires,3,Tarjeta de Débito,81,25.619999999999997
2777,2024-04-18,24,28,6,4,Completa,Bebidas,6,9.45,Cuyo,4,Mercado Pago,206,56.699999999999996
2778,2024-03-03,64,32,1,4,Completa,Galletitas y Snacks,7,6.25,NEA,4,Mercado Pago,589,6.25
2779,2024-07-26,237,26,3,5,Completa,Congelados,5,9.54,Buenos Aires,5,Transferencia,2152,28.619999999999997
2781,2024-10-20,224,25,5,5,Completa,Congelados,5,15.45,Cuyo,5,Transferencia,2037,77.25
2782,2024-12-28,119,27,2,4,Completa,Bebidas,6,6.21,Patagonia,4,Mercado Pago,1095,12.42
2784,2024-08-07,44,35,3,5,Completa,Conservas,8,4.25,Buenos Aires,5,Transferencia,389,12.75
2785,2024-04-10,191,17,6,5,Completa,Frutas y Verduras,4,6.54,Centro,5,Transferencia,1748,39.24
2787,2024-07-02,249,28,4,5,Completa,Bebidas,6,9.45,Buenos Aires,5,Transferencia,2262,37.8
2788,2024-07-09,18,25,3,4,Completa,Congelados,5,15.45,Centro,4,Mercado Pago,155,46.349999999999994
2789,2024-02-27,35,22,5,1,Completa,Frutas y Verduras,4,4.21,NOA,1,Efectivo,314,21.05
2790,2024-06-03,97,34,1,5,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,5,Transferencia,893,5.45
2791,2024-08-09,124,33,2,3,Completa,Galletitas y Snacks,7,8.54,NEA,3,Tarjeta de Débito,1138,17.08
2792,2024-12-29,109,34,4,4,Pendiente,Galletitas y Snacks,7,5.45,Cuyo,4,Mercado Pago,1009,21.8
2793,2024-09-18,205,16,2,5,Pendiente,Panadería,3,15.23,Patagonia,5,Transferencia,1860,30.46
2794,2024-05-10,114,38,2,5,Pendiente,Conservas,8,6.21,Centro,5,Transferencia,1043,12.42
2796,2024-08-13,94,27,4,3,Completa,Bebidas,6,6.21,Centro,3,Tarjeta de Débito,866,24.84
2797,2024-11-25,10,17,2,4,Completa,Frutas y Verduras,4,6.54,Buenos Aires,4,Mercado Pago,82,13.08
2798,2024-09-15,185,32,4,3,Completa,Galletitas y Snacks,7,6.25,Centro,3,Tarjeta de Débito,1691,25.0
2801,2024-02-14,105,17,5,3,Completa,Frutas y Verduras,4,6.54,Buenos Aires,3,Tarjeta de Débito,962,32.7
2802,2024-08-08,326,16,4,3,Completa,Panadería,3,15.23,Cuyo,3,Tarjeta de Débito,2944,60.92
2806,2024-06-23,193,13,6,3,Completa,Panadería,3,12.56,Buenos Aires,3,Tarjeta de Débito,1765,75.36
2808,2024-03-15,11,38,6,4,Completa,Conservas,8,6.21,Buenos Aires,4,Mercado Pago,86,37.26
2810,2024-05-02,314,12,2,1,Pendiente,Panadería,3,8.12,Patagonia,1,Efectivo,2827,16.24
2811,2024-07-19,253,26,6,5,Completa,Congelados,5,9.54,Buenos Aires,5,Transferencia,2299,57.239999999999995
2812,2024-10-29,89,38,4,5,Completa,Conservas,8,6.21,Patagonia,5,Transferencia,822,24.84
2814,2024-12-11,29,32,4,4,Pendiente,Galletitas y Snacks,7,6.25,NEA,4,Mercado Pago,267,25.0
2816,2024-10-16,287,34,6,3,Completa,Galletitas y Snacks,7,5.45,NEA,3,Tarjeta de Débito,2592,32.7
2817,2024-12-03,254,18,2,1,Pendiente,Frutas y Verduras,4,7.25,Patagonia,1,Efectivo,2307,14.5
2818,2024-10-15,310,30,2,4,Completa,Bebidas,6,13.54,Patagonia,4,Mercado Pago,2782,27.08
2819,2024-09-26,6,25,1,2,Completa,Congelados,5,15.45,Buenos Aires,2,Tarjeta de Crédito,46,15.45
2820,2024-06-26,258,14,2,4,Completa,Panadería,3,12.36,Centro,4,Mercado Pago,2337,24.72
2821,2024-05-31,66,22,1,3,Completa,Frutas y Verduras,4,4.21,Buenos Aires,3,Tarjeta de Débito,607,4.21
2822,2024-07-09,27,14,1,1,Completa,Panadería,3,12.36,Buenos Aires,1,Efectivo,245,12.36
2823,2024-09-01,91,32,6,5,Pendiente,Galletitas y Snacks,7,6.25,Buenos Aires,5,Transferencia,843,37.5
2824,2024-06-02,144,17,4,1,Completa,Frutas y Verduras,4,6.54,NEA,1,Efectivo,1302,26.16
2825,2024-11-27,207,30,2,4,Pendiente,Bebidas,6,13.54,Buenos Aires,4,Mercado Pago,1881,27.08
2826,2024-05-02,323,34,1,5,Completa,Galletitas y Snacks,7,5.45,Centro,5,Transferencia,2911,5.45
2827,2024-04-21,305,23,2,5,Completa,Congelados,5,8.23,Patagonia,5,Transferencia,2730,16.46
2828,2024-06-17,233,18,6,4,Completa,Frutas y Verduras,4,7.25,Centro,4,Mercado Pago,2108,43.5
2830,2024-07-19,11,27,1,5,Completa,Bebidas,6,6.21,Buenos Aires,5,Transferencia,91,6.21
2831,2024-05-29,180,15,5,4,Pendiente,Panadería,3,3.51,Buenos Aires,4,Mercado Pago,1641,17.549999999999997
2832,2024-07-07,171,31,2,4,Completa,Galletitas y Snacks,7,5.24,Cuyo,4,Mercado Pago,1562,10.48
2833,2024-09-25,202,36,5,1,Completa,Conservas,8,3.25,NEA,1,Efectivo,1830,16.25
2834,2024-12-09,123,26,1,3,Completa,Congelados,5,9.54,Patagonia,3,Tarjeta de Débito,1130,9.54
2836,2024-07-26,139,13,5,1,Completa,Panadería,3,12.56,Buenos Aires,1,Efectivo,1260,62.800000000000004
2837,2024-07-22,324,14,1,3,Completa,Panadería,3,12.36,NEA,3,Tarjeta de Débito,2921,12.36
2838,2024-04-14,41,28,2,3,Completa,Bebidas,6,9.45,Patagonia,3,Tarjeta de Débito,367,18.9
2839,2024-08-23,54,37,6,3,Completa,Conservas,8,3.65,Buenos Aires,3,Tarjeta de Débito,486,21.9
2840,2024-05-05,289,35,3,4,Completa,Conservas,8,4.25,Cuyo,4,Mercado Pago,2608,12.75
2841,2024-05-23,303,15,6,5,Completa,Panadería,3,3.51,Centro,5,Transferencia,2715,21.06
2843,2024-10-31,3,32,6,5,Completa,Galletitas y Snacks,7,6.25,Patagonia,5,Transferencia,22,37.5
2844,2024-04-04,213,22,3,5,Completa,Frutas y Verduras,4,4.21,Centro,5,Transferencia,1932,12.629999999999999
2846,2024-07-30,200,15,4,5,Completa,Panadería,3,3.51,Centro,5,Transferencia,1818,14.04
2847,2024-10-15,180,15,2,5,Completa,Panadería,3,3.51,Buenos Aires,5,Transferencia,1647,7.02
2849,2024-07-30,153,26,2,4,Completa,Congelados,5,9.54,Cuyo,4,Mercado Pago,1390,19.08
2850,2024-12-26,202,28,6,1,Completa,Bebidas,6,9.45,NEA,1,Efectivo,1833,56.699999999999996
2851,2024-04-28,316,33,4,1,Completa,Galletitas y Snacks,7,8.54,Centro,1,Efectivo,2842,34.16
2852,2024-08-06,50,26,4,3,Completa,Congelados,5,9.54,Buenos Aires,3,Tarjeta de Débito,448,38.16
2853,2024-10-07,259,25,4,2,Completa,Congelados,5,15.45,Cuyo,2,Tarjeta de Crédito,2346,61.8
2854,2024-03-25,208,33,2,5,Pendiente,Galletitas y Snacks,7,8.54,Buenos Aires,5,Transferencia,1884,17.08
2856,2024-12-02,87,36,5,4,Completa,Conservas,8,3.25,Patagonia,4,Mercado Pago,806,16.25
2857,2024-07-10,111,25,3,5,Completa,Congelados,5,15.45,Cuyo,5,Transferencia,1019,46.349999999999994
2858,2024-10-30,154,15,1,5,Completa,Panadería,3,3.51,Patagonia,5,Transferencia,1399,3.51
2859,2024-11-05,280,16,3,5,Completa,Panadería,3,15.23,Centro,5,Transferencia,2530,45.69
2860,2024-06-04,156,14,6,5,Completa,Panadería,3,12.36,Patagonia,5,Transferencia,1412,74.16
2861,2024-03-24,147,21,5,4,Completa,Frutas y Verduras,4,3.25,Cuyo,4,Mercado Pago,1324,16.25
2862,2024-08-29,233,25,3,4,Pendiente,Congelados,5,15.45,Centro,4,Mercado Pago,2114,46.349999999999994
2864,2024-09-30,28,36,4,3,Pendiente,Conservas,8,3.25,NEA,3,Tarjeta de Débito,258,13.0
2865,2024-06-25,265,22,2,4,Completa,Frutas y Verduras,4,4.21,Centro,4,Mercado Pago,2393,8.42
2867,2024-11-16,7,17,1,1,Completa,Frutas y Verduras,4,6.54,Cuyo,1,Efectivo,57,6.54
2868,2024-11-13,94,25,5,4,Completa,Congelados,5,15.45,Centro,4,Mercado Pago,869,77.25
2870,2024-08-23,149,18,3,2,Completa,Frutas y Verduras,4,7.25,Cuyo,2,Tarjeta de Crédito,1347,21.75
2872,2024-07-05,277,27,3,4,Pendiente,Bebidas,6,6.21,Patagonia,4,Mercado Pago,2493,18.63
2873,2024-02-05,230,13,2,2,Completa,Panadería,3,12.56,Centro,2,Tarjeta de Crédito,2075,25.12
2874,2024-02-11,87,19,4,5,Completa,Frutas y Verduras,4,6.54,Patagonia,5,Transferencia,799,26.16
2875,2024-12-14,148,19,1,2,Completa,Frutas y Verduras,4,6.54,Centro,2,Tarjeta de Crédito,1340,6.54
2876,2024-09-30,162,13,3,1,Completa,Panadería,3,12.56,Patagonia,1,Efectivo,1471,37.68
2877,2024-11-01,152,23,4,5,Pendiente,Congelados,5,8.23,NOA,5,Transferencia,1385,32.92
2878,2024-09-11,180,27,4,4,Completa,Bebidas,6,6.21,Buenos Aires,4,Mercado Pago,1645,24.84
2880,2024-05-28,248,38,1,3,Completa,Conservas,8,6.21,Centro,3,Tarjeta de Débito,2247,6.21
2882,2024-05-17,23,25,2,5,Completa,Congelados,5,15.45,Patagonia,5,Transferencia,198,30.9
2884,2024-04-05,307,32,3,1,Completa,Galletitas y Snacks,7,6.25,Cuyo,1,Efectivo,2746,18.75
2885,2024-04-08,245,24,1,2,Completa,Congelados,5,13.54,NEA,2,Tarjeta de Crédito,2214,13.54
2886,2024-07-14,67,19,1,1,Completa,Frutas y Verduras,4,6.54,NEA,1,Efectivo,616,6.54
2887,2024-06-12,24,16,6,5,Pendiente,Panadería,3,15.23,Cuyo,5,Transferencia,210,91.38
2888,2024-11-16,83,28,3,3,Completa,Bebidas,6,9.45,Buenos Aires,3,Tarjeta de Débito,775,28.349999999999998
2889,2024-02-04,48,24,2,3,Pendiente,Congelados,5,13.54,Patagonia,3,Tarjeta de Débito,421,27.08
2892,2024-05-11,185,27,3,5,Completa,Bebidas,6,6.21,Centro,5,Transferencia,1685,18.63
2893,2024-12-08,221,15,2,4,Completa,Panadería,3,3.51,Buenos Aires,4,Mercado Pago,2008,7.02
2894,2024-06-13,259,15,2,1,Completa,Panadería,3,3.51,Cuyo,1,Efectivo,2344,7.02
2895,2024-09-20,41,13,1,5,Completa,Panadería,3,12.56,Patagonia,5,Transferencia,372,12.56
2896,2024-02-04,106,21,1,2,Completa,Frutas y Verduras,4,3.25,NEA,2,Tarjeta de Crédito,970,3.25
2899,2024-04-02,163,34,5,1,Pendiente,Galletitas y Snacks,7,5.45,Buenos Aires,1,Efectivo,1477,27.25
2900,2024-07-06,152,12,5,4,Completa,Panadería,3,8.12,NOA,4,Mercado Pago,1377,40.599999999999994
2901,2024-02-27,34,19,1,4,Completa,Frutas y Verduras,4,6.54,Cuyo,4,Mercado Pago,303,6.54
2902,2024-07-18,325,32,3,5,Completa,Galletitas y Snacks,7,6.25,NEA,5,Transferencia,2928,18.75
2904,2024-11-05,165,34,6,4,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,4,Mercado Pago,1502,32.7
2908,2024-06-03,48,21,2,4,Completa,Frutas y Verduras,4,3.25,Patagonia,4,Mercado Pago,429,6.5
2909,2024-06-01,277,24,3,3,Completa,Congelados,5,13.54,Patagonia,3,Tarjeta de Débito,2492,40.62
2910,2024-10-08,77,34,4,1,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,1,Efectivo,713,21.8
2911,2024-08-13,140,22,3,1,Completa,Frutas y Verduras,4,4.21,NEA,1,Efectivo,1266,12.629999999999999
2912,2024-12-01,39,26,2,5,Completa,Congelados,5,9.54,Patagonia,5,Transferencia,356,19.08
2914,2024-04-01,66,22,6,4,Pendiente,Frutas y Verduras,4,4.21,Buenos Aires,4,Mercado Pago,604,25.259999999999998
2915,2024-08-27,187,37,2,3,Completa,Conservas,8,3.65,Buenos Aires,3,Tarjeta de Débito,1713,7.3
2916,2024-07-02,268,17,6,4,Completa,Frutas y Verduras,4,6.54,NOA,4,Mercado Pago,2418,39.24
2917,2024-03-18,17,35,5,3,Pendiente,Conservas,8,4.25,Buenos Aires,3,Tarjeta de Débito,145,21.25
2918,2024-05-25,311,34,6,3,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,3,Tarjeta de Débito,2789,32.7
2919,2024-10-09,238,32,4,5,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,5,Transferencia,2164,25.0
2920,2024-04-09,207,35,2,3,Completa,Conservas,8,4.25,Buenos Aires,3,Tarjeta de Débito,1873,8.5
2922,2024-10-12,230,22,4,1,Completa,Frutas y Verduras,4,4.21,Centro,1,Efectivo,2084,16.84
2925,2024-04-22,209,18,3,2,Completa,Frutas y Verduras,4,7.25,Buenos Aires,2,Tarjeta de Crédito,1893,21.75
2926,2024-02-19,210,37,2,1,Completa,Conservas,8,3.65,Centro,1,Efectivo,1902,7.3
2927,2024-07-23,270,13,6,4,Completa,Panadería,3,12.56,Cuyo,4,Mercado Pago,2432,75.36
2928,2024-05-20,159,15,1,1,Completa,Panadería,3,3.51,NEA,1,Efectivo,1440,3.51
2930,2024-07-11,198,30,4,4,Completa,Bebidas,6,13.54,NOA,4,Mercado Pago,1801,54.16
2931,2024-06-25,41,29,3,1,Completa,Bebidas,6,11.54,Patagonia,1,Efectivo,369,34.62
2932,2024-07-11,313,23,1,5,Completa,Congelados,5,8.23,Cuyo,5,Transferencia,2814,8.23
2933,2024-02-11,307,37,4,5,Completa,Conservas,8,3.65,Cuyo,5,Transferencia,2743,14.6
2934,2024-08-21,36,31,3,3,Pendiente,Galletitas y Snacks,7,5.24,Buenos Aires,3,Tarjeta de Débito,327,15.72
2935,2024-02-07,164,25,3,4,Completa,Congelados,5,15.45,Centro,4,Mercado Pago,1482,46.349999999999994
2936,2024-08-15,241,25,2,4,Completa,Congelados,5,15.45,Buenos Aires,4,Mercado Pago,2184,30.9
2938,2024-05-02,12,31,5,4,Completa,Galletitas y Snacks,7,5.24,Patagonia,4,Mercado Pago,99,26.200000000000003
2939,2024-11-26,279,34,1,5,Completa,Galletitas y Snacks,7,5.45,Centro,5,Transferencia,2522,5.45
2941,2024-09-16,85,38,5,3,Completa,Conservas,8,6.21,Cuyo,3,Tarjeta de Débito,788,31.05
2942,2024-06-25,215,28,4,3,Completa,Bebidas,6,9.45,NEA,3,Tarjeta de Débito,1957,37.8
2943,2024-05-03,181,17,3,1,Completa,Frutas y Verduras,4,6.54,Patagonia,1,Efectivo,1653,19.62
2944,2024-09-14,22,21,3,5,Pendiente,Frutas y Verduras,4,3.25,Centro,5,Transferencia,192,9.75
2945,2024-04-05,245,20,1,5,Completa,Frutas y Verduras,4,4.25,NEA,5,Transferencia,2213,4.25
2948,2024-10-06,278,32,6,4,Completa,Galletitas y Snacks,7,6.25,Centro,4,Mercado Pago,2511,37.5
2949,2024-04-15,24,28,6,4,Completa,Bebidas,6,9.45,Cuyo,4,Mercado Pago,205,56.699999999999996
2950,2024-05-06,307,26,4,1,Completa,Congelados,5,9.54,Cuyo,1,Efectivo,2748,38.16
2951,2024-03-16,229,32,1,4,Completa,Galletitas y Snacks,7,6.25,Cuyo,4,Mercado Pago,2068,6.25
2952,2024-10-13,23,32,6,1,Completa,Galletitas y Snacks,7,6.25,Patagonia,1,Efectivo,203,37.5
2953,2024-10-11,1,22,5,4,Completa,Frutas y Verduras,4,4.21,Patagonia,4,Mercado Pago,9,21.05
2954,2024-04-03,237,27,6,3,Completa,Bebidas,6,6.21,Buenos Aires,3,Tarjeta de Débito,2148,37.26
2955,2024-06-14,311,20,5,1,Completa,Frutas y Verduras,4,4.25,Buenos Aires,1,Efectivo,2792,21.25
2956,2024-06-21,307,26,1,3,Completa,Congelados,5,9.54,Cuyo,3,Tarjeta de Débito,2752,9.54
2958,2024-07-07,142,12,6,5,Completa,Panadería,3,8.12,Cuyo,5,Transferencia,1285,48.72
2959,2024-06-04,197,19,2,4,Completa,Frutas y Verduras,4,6.54,Cuyo,4,Mercado Pago,1791,13.08
2960,2024-11-08,240,38,5,4,Completa,Conservas,8,6.21,Buenos Aires,4,Mercado Pago,2178,31.05
2961,2024-04-03,141,25,2,1,Completa,Congelados,5,15.45,NEA,1,Efectivo,1272,30.9
2963,2024-07-11,9,16,4,5,Completa,Panadería,3,15.23,Centro,5,Transferencia,73,60.92
2965,2024-08-31,183,37,4,3,Completa,Conservas,8,3.65,Patagonia,3,Tarjeta de Débito,1667,14.6
2966,2024-07-19,203,37,4,4,Completa,Conservas,8,3.65,Buenos Aires,4,Mercado Pago,1839,14.6
2967,2024-06-11,234,17,5,4,Completa,Frutas y Verduras,4,6.54,Buenos Aires,4,Mercado Pago,2124,32.7
2968,2024-09-22,245,29,2,1,Completa,Bebidas,6,11.54,NEA,1,Efectivo,2222,23.08
2972,2024-09-21,74,32,3,1,Completa,Galletitas y Snacks,7,6.25,Patagonia,1,Efectivo,683,18.75
2974,2024-04-25,315,17,4,3,Completa,Frutas y Verduras,4,6.54,Buenos Aires,3,Tarjeta de Débito,2834,26.16
2975,2024-06-13,50,25,6,5,Completa,Congelados,5,15.45,Buenos Aires,5,Transferencia,445,92.69999999999999
2976,2024-07-06,214,29,5,3,Completa,Bebidas,6,11.54,Patagonia,3,Tarjeta de Débito,1945,57.699999999999996
2977,2024-07-19,288,21,2,2,Completa,Frutas y Verduras,4,3.25,Buenos Aires,2,Tarjeta de Crédito,2605,6.5
2980,2024-08-22,301,14,3,1,Completa,Panadería,3,12.36,Cuyo,1,Efectivo,2701,37.08
2982,2024-02-23,229,34,2,4,Completa,Galletitas y Snacks,7,5.45,Cuyo,4,Mercado Pago,2067,10.9
2983,2024-11-06,234,20,3,3,Completa,Frutas y Verduras,4,4.25,Buenos Aires,3,Tarjeta de Débito,2131,12.75
2984,2024-11-30,95,36,3,5,Completa,Conservas,8,3.25,Buenos Aires,5,Transferencia,882,9.75
2985,2024-11-29,186,17,2,4,Completa,Frutas y Verduras,4,6.54,Patagonia,4,Mercado Pago,1706,13.08
2987,2024-11-02,2,12,3,5,Completa,Panadería,3,8.12,Patagonia,5,Transferencia,15,24.36
